the_geom,cartodb_id,has_toilets,_unique,access_direction,category,distance_from,has_bbq,has_caravan_disposal,has_emergency_phones,has_lighting,has_litter_bins,has_picnic_table,has_playground,has_power_outlets,has_shelter,is_accessible,latitude,longitude,responsible_authority,rest_area_name,rest_area_number,road_name,road_number,side,type,last_updated
0101000020E6100000E08442041CC86240E0A128D0274A41C0,49184,TRUE,"0000002,1045,B1",Southbound,RA,26km South of Mittagong,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,-34.57934,150.25342,Roads and Maritime Services,Mackey VC,86,HUME HIGHWAY,2,L,L,20200601
0101000020E6100000B5FD2B2B4DC7624012A0A696AD4D41C0,49185,TRUE,"0000002,1087,B1",Westbound,RA,30km South of Mittagong,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,-34.60686,150.22817,Other,Sallys Cnr Service Centre S/B,87,HUME HIGHWAY,2,L,B,20200601
0101000020E6100000A7052FFA0AC7624003603C83864E41C0,49186,FALSE,"0000002,1087,B1",Westbound,RA,31km South of Mittagong,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,-34.61348,150.22009,Roads and Maritime Services,Truck Area Sth of Sallys Cnr S/B,88,HUME HIGHWAY,2,L,H,20200601
0101000020E6100000CFF753E3A5C16240643BDF4F8D5741C0,49187,FALSE,"0000002,1105,B2",Westbound,PA,6km North of Marulan,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,-34.684,150.0515,Roads and Maritime Services,Red Hill North Marulan S/B,90,HUME HIGHWAY,2,L,L,20200601
0101000020E6100000EE5F596952C162406AF6402B305841C0,49188,FALSE,"0000002,1105,B2",Westbound,PA,5km North of Marulan,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,-34.68897,150.04131,Roads and Maritime Services,Logbook Hill Nth Marulan S/B,91,HUME HIGHWAY,2,L,B,20200601
0101000020E610000043C5387F13C06240F224E99AC95B41C0,49189,TRUE,"0000002,1135,B1",Westbound,RA,1km South of Marulan,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,-34.71709,150.00238,Other,Service Centre Marulan S/B,92,S/B HUME HIGHWAY,2,L,B,20200601
0101000020E610000000AE64C746F96240350708E6E8B93DC0,49190,TRUE,"0000012,0261,A1",Westbound,RA,152.4km West of Grafton,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,-29.72621,151.78989,Council,Beardy Waters Woodlands,600,GWYDIR HIGHWAY,12,L,L,20200601
0101000020E610000090882991442063409B728577B9C83DC0,49191,TRUE,"0000010,2670,A3",Northbound,RA,69.6km North of Coffs Harbour,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,-29.78408,153.00837,Roads and Maritime Services,Dinjerra Road - Glenugie,1369,PACIFIC HIGHWAY,10,L,B,20200601
0101000020E61000005BEB8B84B61F63404A5E9D6340BE3DC0,49192,TRUE,"0000010,2670,A3",Southbound,RA,74.7km North of Coffs Harbour,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,-29.74317,152.99103,Roads and Maritime Services,McPhillips Creek - Bom Bom,541,PACIFIC HIGHWAY,10,R,B,20200601
0101000020E61000001366DAFE95FA6240F20C1AFA27303FC0,49193,FALSE,"0000011,0400,A2",Eastbound,RA,127.5km West of Wauchope,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,-31.18811,151.83081,Council,Tia River,1154,OXLEY HIGHWAY,11,L,L,20200601
0101000020E6100000E6965643E2F86240331B649291133FC0,49194,FALSE,"0000011,0410,A2",Both,RA,141.5km West of Wauchope,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,-31.07644,151.77762,Roads and Maritime Services,Stoney Creek,1155,OXLEY HIGHWAY,11,L,L,20200601
0101000020E6100000912749D74CF8624021B07268910D3FC0,49195,TRUE,"0000011,0420,A2",Both,RA,144.7km West of Wauchope,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,-31.053,151.75938,National Parks and Wildlife Service,Apsley Falls,1156,OXLEY HIGHWAY,11,R,L,20200601
0101000020E610000050C763062AF46240543A58FFE7003FC0,49196,FALSE,"0000011,0420,A2",Both,RA,158.5km West of Wauchope,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,-31.00354,151.63013,Roads and Maritime Services,Nowendoc Rd,1157,OXLEY HIGHWAY,11,R,L,20200601
0101000020E6100000B5C35F9335DB624007EBFF1CE6133FC0,49197,TRUE,"0000011,0630,A3",Eastbound,RA,2km West of Tamworth,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,-31.07773,150.85029,Other,Rotary Tamworth Airport,1161,OXLEY HIGHWAY,11,R,B,20200601
0101000020E61000002D095053CBBD6240906B43C5385F41C0,49198,FALSE,"0000002,1141,B2",Westbound,PA,8km South of Marulan,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,-34.74392,149.93107,Roads and Maritime Services,Mooroowoolin,2,HUME HIGHWAY,2,L,B,20200601
0101000020E61000002D78D15790BA624035EF3845475E41C0,49199,TRUE,"0000002,1160,B1",Northbound,RA,18km South of Marulan,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,-34.73655,149.83012,Roads and Maritime Services,Derrick VC,3,HUME HIGHWAY,2,L,L,20200601
0101000020E6100000D8648D7A88B86240BEDEFDF15E6141C0,49200,FALSE,"0000002,1185,B2",Southbound,PA,8km North of Goulburn,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,-34.76071,149.76666,Roads and Maritime Services,Goulburn Bypass S/B,4,HUME HIGHWAY,2,L,B,20200601
0101000020E6100000B324404D2DB5624031EBC5504E6441C0,49201,FALSE,"0000002,1245,B2",Westbound,PA,7km South of Goulburn,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,-34.78364,149.66178,Roads and Maritime Services,Run O Waters Sth Goulburn S/B,5,HUME HIGHWAY,2,L,B,20200601
0101000020E610000005C58F3177B46240D40E7F4DD66441C0,49202,FALSE,"0000002,1245,B2",Westbound,PA,9km South of Goulburn,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,-34.78779,149.63955,Roads and Maritime Services,Truck Area Yarra S/B,6,HUME HIGHWAY,2,L,B,20200601
0101000020E6100000DFF8DA334BB3624017BCE82B486741C0,49203,FALSE,"0000002,1305,B1",Westbound,PA,13km South of Goulburn,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,-34.80689,149.60293,Roads and Maritime Services,Sth of Federal Hwy Intersection S/B,7,HUME HWY S/BOUND,2,L,B,20200601
0101000020E6100000C16ED8B628B16240FA449E245D6741C0,49204,FALSE,"0000002,1305,B1",Westbound,PA,19km South of Goulburn,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,-34.80753,149.53622,Roads and Maritime Services,Truck Area Wollogorang S/B,8,HUME HWY S/BOUND,2,L,H,20200601
0101000020E61000007D3F355EBAAC624013D55B035B6941C0,49205,FALSE,"0000002,1325,B2",Westbound,PA,33km South of Goulburn,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,-34.82309,149.39775,Roads and Maritime Services,Truck Area Lerida Nth S/B,9,HUME HIGHWAY,2,L,H,20200601
0101000020E6100000B79C4B7155AA6240CE1951DA1B6841C0,49206,FALSE,"0000002,1325,B2",Westbound,RA,40km South of Goulburn,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,-34.81335,149.32293,Roads and Maritime Services,Truck Area Lerida Creek S/B,10,HUME HIGHWAY,2,L,H,20200601
0101000020E6100000DC68006F81A36240386744696F6841C0,49207,TRUE,"0000002,1340,B1",Westbound,RA,62km South of Goulburn,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,-34.8159,149.10955,Roads and Maritime Services,Mundoonan Rest Area S/B,11,HUME HIGHWAY,2,L,B,20200601
0101000020E6100000B3B5BE4868A26240E12879758E6941C0,49208,TRUE,"0000002,1402,C1",Eastbound,RA,62km South of Goulburn,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,-34.82466,149.07523,Roads and Maritime Services,Mundoonan Rest Area N/B,12,HUME HIGHWAY,2,R,B,20200601
0101000020E6100000ADFA5C6DC5AC62409ACE4E06476941C0,49209,FALSE,"0000002,1325,C2",Eastbound,RA,32km South of Goulburn,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,-34.82248,149.3991,Roads and Maritime Services,Cullarin Truck Area N/B,13,HUME HIGHWAY,2,R,H,20200601
0101000020E6100000C425C79DD2AF62407BF7C77BD56641C0,49210,FALSE,"0000002,1315,C1",Eastbound,RA,23km South of Goulburn,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,-34.80339,149.49446,Roads and Maritime Services,Rest Area Wollogorang N/B,14,HUME HWY S/BOUND,2,R,B,20200601
0101000020E6100000473D44A33BB16240087250C24C6741C0,49211,FALSE,"0000002,1305,C1",Eastbound,RA,20km South of Goulburn,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,-34.80703,149.53853,Roads and Maritime Services,Truck Stop Wollogorang N/B,15,HUME HWY N/BOUND,2,R,H,20200601
0101000020E6100000F67AF7C77BB46240F8AA9509BF6441C0,49212,TRUE,"0000002,1245,C1",Eastbound,RA,9km South of Goulburn,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,-34.78708,149.64011,Roads and Maritime Services,French VC,16,HUME HWY N/BOUND,2,R,L,20200601
0101000020E61000002E04392861BC6240D0D556EC2F5F41C0,49213,TRUE,"0000002,1150,C1",Eastbound,RA,15km North of Goulburn,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,-34.74365,149.88686,Roads and Maritime Services,Chowne VC,17,HUME HIGHWAY,2,R,L,20200601
0101000020E610000080B74082E2BF6240CE1951DA1B5C41C0,49214,FALSE,"0000002,1135,C1",Eastbound,RA,1km South of Marulan,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,-34.7196,149.9964,Other,BP Service Centre Marulan N/B,19,N/B HUME HIGHWAY,2,R,B,20200601
0101000020E6100000D925AAB706C162405C77F354875841C0,49215,FALSE,"0000002,1105,C2",Eastbound,PA,5km North of Marulan,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,-34.69163,150.03207,Roads and Maritime Services,Logbook Hill Marulan N/B,20,HUME HIGHWAY,2,R,B,20200601
0101000020E6100000C9E53FA4DFC66240F41ABB44F54E41C0,49216,FALSE,"0000002,1087,C1",Eastbound,RA,31km South of Mittagong,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,-34.61686,150.2148,Roads and Maritime Services,Truck Area Sth of Sallys Cnr N/B,21,HUME HIGHWAY,2,R,B,20200601
0101000020E61000000000000000C06240AA60545227103FC0,49217,FALSE,"0000011,0760,A1",Westbound,RA,25.3km North of Gunnedah,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,-31.0631,150,Roads and Maritime Services,150 Deg Meridian,1610,OXLEY HIGHWAY,11,R,L,20200601
0101000020E6100000ACC5A70018CC62404A0C022B87FE3EC0,49218,TRUE,"0000011,0675,A1",Both,RA,26.0km West of Somerton,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,-30.99425,150.37793,Roads and Maritime Services,Redbank - Tommy Swamp,1784,OXLEY HIGHWAY,11,R,L,20200601
0101000020E6100000AC1C5A643BC76240AEB6627FD94D41C0,49219,TRUE,"0000002,1087,C1",Eastbound,RA,30km South of Mittagong,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,-34.6082,150.226,Other,Sallys Cnr Service Centre N/B,22,HUME HIGHWAY,2,R,B,20200601
0101000020E61000008AABCABE2BC86240478FDFDBF44741C0,49220,FALSE,"0000002,1045,C2",Northbound,PA,25km South of Mittagong,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,-34.56216,150.25534,Roads and Maritime Services,Comfort Hill N/B,23,HUME HIGHWAY,2,R,H,20200601
0101000020E610000075C8CD7003C96240CD0182397A4441C0,49221,TRUE,"0000002,1045,C2",Both,RA,22km South of Mittagong,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,-34.53498,150.28167,Roads and Maritime Services,Gordon VC,24,HUME HIGHWAY,2,R,L,20200601
0101000020E6100000AF5A99F04BD16240A167B3EA732D41C0,49222,FALSE,"0000002,0897,C1",Northbound,PA,15km North of Mittagong,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,-34.3551,150.54052,Roads and Maritime Services,1km Nth of Sierra Rd Yerrinbool N/B,25,HUME HIGHWAY,2,R,H,20200601
0101000020E61000002F8672A25DD16240D34D6210582D41C0,49223,FALSE,"0000002,0897,C1",Northbound,PA,15km North of Mittagong,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,-34.35425,150.54268,Roads and Maritime Services,1.3km Nth of Sierra Rd Yerrinbool N/B,26,HUME HIGHWAY,2,R,H,20200601
0101000020E610000090BDDEFDF1D2624055F65D11FC2741C0,49224,FALSE,"0000002,0846,C1",Eastbound,PA,21km North of Mittagong,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,-34.31238,150.59204,Roads and Maritime Services,Sth of Avon Dam Rd N/B,27,HUME HIGHWAY,2,R,H,20200601
0101000020E6100000CEC7B5A162D46240381092054C2441C0,49225,TRUE,"0000002,0836,C3",Northbound,RA,30km South of Campbelltown,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,-34.28357,150.63704,Other,Mobil Service Centre Yanderra N/B,28,HUME HIGHWAY,2,R,B,20200601
0101000020E610000023A12DE752D6624003B2D7BB3F1A41C0,49226,FALSE,"0000002,0781,C1",Eastbound,PA,22km South of Campbelltown,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,-34.20507,150.69762,Roads and Maritime Services,Nth of Moolgun Bridge N/B,29,HUME HIGHWAY,2,R,H,20200601
0101000020E6100000111956F146B3624038BEF6CC926841C0,49227,TRUE,"0000003,1085,C1",Southbound,RA,14km South of Goulburn,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,-34.81698,149.60241,Roads and Maritime Services,Kibby VC Rest Area,317,FEDERAL HIGHWAY,3,R,B,20200601
0101000020E61000002332ACE28DB26240E527D53E1D6B41C0,49228,FALSE,"0000003,1085,C1",Westbound,PA,17km South of Goulburn,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,-34.83683,149.57982,Roads and Maritime Services,Truck Stopping Area Wollogorang,318,FEDERAL HIGHWAY,3,R,B,20200601
0101000020E61000004E9CDCEF50B062402619390B7B7241C0,49229,FALSE,"0000003,1070,C3",Westbound,RA,27km South of Goulburn,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,-34.89438,149.50988,Roads and Maritime Services,Edmondson VC Rest Area Rowes Lagoon,319,FEDERAL HIGHWAY,3,R,L,20200601
0101000020E61000000D71AC8BDBAC6240A4703D0AD77B41C0,49230,FALSE,"0000003,1062,C1",Southbound,PA,41km South of Goulburn,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,-34.9675,149.4018,Roads and Maritime Services,Truck Parking Area Haul Rd,320,FEDERAL HIGHWAY,3,R,B,20200601
0101000020E6100000DEE522BE13AC6240B18A37328F8441C0,49231,FALSE,"0000003,1052,C3",Southbound,RA,49km South of Goulburn,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,-35.03562,149.37741,Roads and Maritime Services,Badcoe VC Rest Area,321,FEDERAL HIGHWAY,3,R,L,20200601
0101000020E61000004D327216F6AB6240F870C971A78841C0,49232,TRUE,"0000003,1052,C3",Southbound,RA,53km South of Goulburn,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,-35.06761,149.37379,Roads and Maritime Services,Wheatley VC Rest Area,322,FEDERAL HIGHWAY,3,R,L,20200601
0101000020E61000009CA223B9FCAB62408D9C853DED8C41C0,49233,FALSE,"0000003,1042,C1",Southbound,PA,57km South of Goulburn,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,-35.10099,149.3746,Roads and Maritime Services,Gearys Gap Lookout Lake George,323,FEDERAL HIGHWAY,3,R,B,20200601
0101000020E6100000E622BE13B3AA62408A1F63EE5A9241C0,49234,FALSE,"0000003,1042,C1",Southbound,RA,63km South of Goulburn,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,-35.1434,149.33436,Roads and Maritime Services,Newton VC Rest Area,324,FEDERAL HIGHWAY,3,R,B,20200601
0101000020E6100000ABB2EF8AE0A96240B745990D329541C0,49235,FALSE,"0000003,1031,C2",Westbound,PA,66km South of Goulburn,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,-35.16559,149.30866,Roads and Maritime Services,Truck Stopping Area Donnellys,325,FEDERAL HIGHWAY,3,R,B,20200601
0101000020E6100000D53E1D8F19A962408AB0E1E9959641C0,49236,FALSE,"0000003,1031,C2",Westbound,PA,69km South of Goulburn,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,-35.17645,149.28437,Roads and Maritime Services,Truck Stopping Area Yass River,326,FEDERAL HIGHWAY,3,R,B,20200601
0101000020E6100000B1A206D330AA62408672A25D859441C0,49237,FALSE,"0000003,1031,B2",Eastbound,PA,24km North of Canberra,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,-35.16032,149.31846,Roads and Maritime Services,Truck Stopping Area Donnellys N/B,327,FEDERAL HIGHWAY,3,L,B,20200601
0101000020E61000001D5A643BDF1B634039D6C56D34D03EC0,49238,TRUE,"0000010,2325,B2",Both,RA,38.6km North of Kempsey,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,-30.8133,152.871,Roads and Maritime Services,Paddys Rest,509,PACIFIC HIGHWAY,10,L,L,20200601
0101000020E61000005227A089B0AA624003ECA353579241C0,49239,FALSE,"0000003,1042,B1",Northbound,RA,26km North of Canberra,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,-35.14329,149.33405,Roads and Maritime Services,Middleton VC Rest Area,328,FEDERAL HIGHWAY,3,L,B,20200601
0101000020E6100000F73B1405FAAB624094C151F2EA8C41C0,49240,TRUE,"0000003,1042,B1",Both,RA,33km North of Canberra,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,-35.10092,149.37427,Roads and Maritime Services,Anderson VC Rest Area,329,FEDERAL HIGHWAY,3,L,L,20200601
0101000020E61000000C76C3B645AC6240E36BCF2C098041C0,49241,TRUE,"0000003,1052,B3",Northbound,RA,44km North of Canberra,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,-35.00028,149.38351,Roads and Maritime Services,Gurney VC Rest Area,330,FEDERAL HIGHWAY,3,L,B,20200601
0101000020E6100000ECFA05BB61AC62404AEF1B5F7B7E41C0,49242,FALSE,"0000003,1062,B1",Northbound,PA,45km North of Canberra,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,-34.98814,149.38693,Roads and Maritime Services,Truck Parking Area Madew Winery,331,FEDERAL HIGHWAY,3,L,B,20200601
0101000020E61000000C3CF71E2EAE624022895E46B17441C0,49243,FALSE,"0000003,1070,B3",Northbound,RA,56km North of Canberra,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,-34.91166,149.44313,Roads and Maritime Services,Gratwick VC Rest Area,332,FEDERAL HIGHWAY,3,L,B,20200601
0101000020E6100000085A8121ABAE6240E449D235937341C0,49244,FALSE,"0000003,1070,B3",Eastbound,PA,57km North of Canberra,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,-34.90293,149.45839,Roads and Maritime Services,Truck Parking Baxters Lane,333,FEDERAL HIGHWAY,3,L,B,20200601
0101000020E61000004356B77A4EB3624023BE13B35E6841C0,49245,FALSE,"0000003,1080,B3",Northbound,PA,75km North of Canberra,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,-34.81539,149.60333,Roads and Maritime Services,Truck Parking Area Yarra,334,FEDERAL HIGHWAY,3,L,B,20200601
0101000020E61000008655BC9179B26240C5724BAB215142C0,49246,TRUE,"0000004,0140,A1",Both,RA,35km West of Bega,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,-36.63384,149.57734,Roads and Maritime Services,Rest Area at Colombo Creek Bemboka,363,SNOWY MOUNTAINS HIGHWAY,4,R,L,20200601
0101000020E61000003A1E335019B062404A29E8F6924E42C0,49247,FALSE,"0000004,0160,A1",Both,RA,6km West of Bemboka,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,-36.61386,149.50309,Roads and Maritime Services,Nunnock River Uncoupling Bay,364,SNOWY MOUNTAINS HIGHWAY,4,R,H,20200601
0101000020E61000006C95607138AE624078EE3D5C724C42C0,49248,FALSE,"0000004,0170,A2",Both,RA,15km West of Bemboka,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,-36.59724,149.44439,National Parks and Wildlife Service,Fred Pipers Lookout Brown Mountain,365,SNOWY MOUNTAINS HIGHWAY,4,L,B,20200601
0101000020E6100000527E52EDD3AD6240D2A92B9FE54D42C0,49249,FALSE,"0000004,0170,A2",Both,RA,17km West of Bemboka,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,-36.60857,149.43212,Roads and Maritime Services,Brown Mtn Coupling Bay W/B,366,SNOWY MOUNTAINS HIGHWAY,4,L,H,20200601
0101000020E6100000A04FE449D2AD62402EFF21FDF64D42C0,49250,FALSE,"0000004,0170,A2",Both,RA,17km West of Bemboka,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,-36.6091,149.43192,Roads and Maritime Services,Brown Mtn Uncoupling Bay E/B,367,SNOWY MOUNTAINS HIGHWAY,4,R,H,20200601
0101000020E61000007A19C5724B916240F46C567DAEF241C0,49251,TRUE,"0000004,0381,A2",Both,RA,81km West of Cooma,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,-35.89595,148.54046,National Parks and Wildlife Service,Sawyers Hill Kiandra,368,SNOWY MOUNTAINS HIGHWAY,4,L,B,20200601
0101000020E610000091D0967329A962400612143FC69C42C0,49252,FALSE,"0000019,1010,A3",Both,PA,41km South of Bombala,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,-37.2248,149.28631,Roads and Maritime Services,Truck Park near Victorian Border S/B,369,MONARO HIGHWAY,19,L,B,20200601
0101000020E6100000B9C7D2872EA9624006F52D73BA9C42C0,49253,FALSE,"0000019,1010,A3",Both,RA,41km South of Bombala,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,-37.22444,149.28693,Roads and Maritime Services,Rest Area near Victorian Border N/B,370,MONARO HIGHWAY,19,R,B,20200601
0101000020E61000002F8672A25DA96240068195438B9C42C0,49254,FALSE,"0000019,1010,A3",Both,PA,40km South of Bombala,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,-37.223,149.29268,Council,Information Bay near Victorian Border N/B,371,MONARO HIGHWAY,19,L,B,20200601
0101000020E6100000FCFB8C0B07A96240BD3AC780EC4142C0,49255,TRUE,"0000019,1170,A1",Both,RA,At Nimmitabel,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,-36.51503,149.28211,Council,Lake Williams Nimmtabel N/B,372,BOMBALA ST,19,L,B,20200601
0101000020E6100000876D8B321BA56240207BBDFBE30942C0,49256,TRUE,"0000019,1280,A2",Both,RA,20km North of Cooma,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,-36.07727,149.15957,Roads and Maritime Services,Numeralla River Rest Area N/B,373,MONARO HIGHWAY,19,L,L,20200601
0101000020E61000005A9E0777671563408733BF9A03C43FC0,49257,TRUE,"0000010,2055,B2",Both,RA,32.9km North of Taree,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,-31.76568,152.66888,Roads and Maritime Services,Tom Cat Creek Rest Area,922,PACIFIC HWY,10,L,L,20200601
0101000020E6100000EAE74D452AA5624097ADF54542EB41C0,49258,TRUE,"0000019,1310,A3",Both,RA,47km North of Cooma,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,-35.83796,149.16141,Roads and Maritime Services,Colinton Rest Area N/B,374,MONARO HIGHWAY,19,L,B,20200601
0101000020E61000008AB0E1E995B762402BDEC83CF2AB41C0,49259,TRUE,"0000051,0105,A3",Both,RA,13km West of Braidwood,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,-35.34333,149.73705,Other,Warri Rest Area Shoalhaven River W/B,375,BATEMANS BAY-QUEANBEYAN RD,51,L,L,20200601
0101000020E610000039454772F9AC6240E4BD6A65C2A741C0,49260,TRUE,"0000051,0160,A2",Both,RA,7km West of Bungendore,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,-35.31062,149.40545,Roads and Maritime Services,Carlton Dr Brooks Hill Res Bungendore,376,BATEMANS BAY-QUEANBEYAN RD,51,L,L,20200601
0101000020E610000001FBE8D495B2624057CF49EF1B4B41C0,49261,TRUE,"0000054,0060,A2",Both,RA,25km West of Goulburn,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,-34.58679,149.58079,Council,Pejar Dam Rest Area N/B,377,CROOKWELL ROAD,54,R,L,20200601
